Source Account,Text,Date,Compound,Positive,Neutral,Negative,Tweets Ago
Fox News,OPINION: @newtgingrich: Is there even one Democrat decent enough or disgusted enough to end this Kavanaugh travesty? https://t.co/JsEk43UmAV,Sat Sep 29 11:19:54 +0000 2018,-0.7964,0.0,0.693,0.307,82
Fox News,Carrie Severino: “The great thing that happened yesterday is Judge Kavanaugh one step closer to confirmation to the… https://t.co/4Anq3V5IkM,Sat Sep 29 11:14:46 +0000 2018,0.6249,0.186,0.814,0.0,83
Fox News,'Last Man Standing' star Tim Allen says it's 'nobody's business' what he thinks about politics https://t.co/dslX7wNPS0,Sat Sep 29 11:03:47 +0000 2018,0.0,0.0,1.0,0.0,84
Fox News,Photo of Teens Standing for Anthem Outside Football Stadium Goes Viral https://t.co/EiyPTKKDUs,Sat Sep 29 10:49:09 +0000 2018,0.0,0.0,1.0,0.0,85
Fox News,Bar Association asks to delay Brett Kavanaugh vote until FBI investigates https://t.co/rrNC2BT4ye,Sat Sep 29 10:45:03 +0000 2018,-0.3182,0.0,0.827,0.173,86
Fox News,".@MichelleObama: “I am tired of the daily chaos, the pettiness, the meanness that too often dominates the political… https://t.co/eYZpi7WuCu",Sat Sep 29 10:40:12 +0000 2018,-0.7506,0.05,0.672,0.277,87
Fox News,"California governor signs bill to raise age requirement to 21 for purchase of rifles, shotguns https://t.co/Du85yvA99O",Sat Sep 29 10:34:02 +0000 2018,0.0,0.0,1.0,0.0,88
Fox News,"Marty Balin, who co-founded Jefferson Airplane, dies at 76 https://t.co/UIR3vzwHmb",Sat Sep 29 10:20:44 +0000 2018,0.0,0.0,1.0,0.0,89
Fox News,Democrats get judge's OK to argue President @realDonaldTrump violated Constitution over 'gifts' from foreign govern… https://t.co/rLT1C2t3OS,Sat Sep 29 10:05:00 +0000 2018,-0.4342,0.135,0.598,0.267,90
Fox News,"Mom of Meighan Cordie, who died after jumping from car, left holes in missing person report: prosecutor… https://t.co/RSR5HUMNf9",Sat Sep 29 09:58:00 +0000 2018,-0.7003,0.0,0.734,0.266,91
Fox News,Naval Aircrewman 2nd Class Tanner Brown aboard an MH-60S Sea Hawk helicopter during a vertical replenishment-at-sea… https://t.co/cfbRyiHjZQ,Sat Sep 29 09:51:00 +0000 2018,0.0258,0.068,0.932,0.0,92
Fox News,SEAL SLAP: A kayaker in New Zealand had a surprise visitor — who smacked him with an octopus. https://t.co/6rU7Cmc8lo,Sat Sep 29 09:44:00 +0000 2018,0.5319,0.24,0.76,0.0,93
Fox News,Man accused of slugging 90-year-old woman is released from jail due to overcrowding https://t.co/P88fpUmgMj,Sat Sep 29 09:37:00 +0000 2018,-0.296,0.0,0.855,0.145,94
Fox News,".@ChrisStirewalt on Kavanaugh investigation: ""[GOP] are left again with the chance, something they hoped for from t… https://t.co/P7BTAlyPjs",Sat Sep 29 09:30:00 +0000 2018,0.5574,0.223,0.777,0.0,95
Fox News,.@LisaMarieBoothe weighed in on #TheStory Friday on the Democrats’ handling of allegations against Judge Brett Kava… https://t.co/iEMmdlbBwi,Sat Sep 29 09:23:00 +0000 2018,0.0,0.0,1.0,0.0,96
Fox News,".@LindseyGrahamSC on Kavanaugh nomination: ""Hopefully in the next few days the @FBI will answer questions that ling… https://t.co/m26bEriYVa",Sat Sep 29 09:16:00 +0000 2018,0.4019,0.137,0.863,0.0,97
Fox News,".@billmaher attacks @LindseyGrahamSC for defending Kavanaugh, says senator needs 'his dead boyfriend' John McCain https://t.co/tz8fI2bvsf",Sat Sep 29 09:09:00 +0000 2018,-0.802,0.0,0.644,0.356,98
Fox News,"After watching hearing, woman accuses Washington state lawmaker of raping her in 2007 https://t.co/YpF8s4wZTE",Sat Sep 29 09:02:00 +0000 2018,-0.802,0.0,0.625,0.375,99
Fox News,"Free beer event for 'Trump supporters' backfires as Atlanta, UK breweries deny involvement https://t.co/5bMdWYrDYP",Sat Sep 29 08:55:00 +0000 2018,0.5859,0.316,0.561,0.122,100
The New York Times,"As others fled amid a 7.5 magnitude earthquake, the last act of an air traffic controller in Palu, Indonesia was to… https://t.co/krLnJkGH9P",Sat Sep 29 22:10:07 +0000 2018,0.0,0.0,1.0,0.0,1
The New York Times,Breaking News: Elon Musk will step down as Tesla's chairman for 3 years and pay a $20 million fine in an S.E.C. set… https://t.co/BqwBhxl4xT,Sat Sep 29 21:58:37 +0000 2018,0.1027,0.078,0.862,0.06,2
The New York Times,RT @NYTScience: Their dad went to the moon and back. He wanted to know if they mowed the lawn. https://t.co/CFi9Hyye3a,Sat Sep 29 21:44:42 +0000 2018,0.0,0.0,1.0,0.0,3
The New York Times,"Train stations, some remade and others crumbling, reflect the trajectories of their towns and cities. See what we f… https://t.co/icEIVfkdLi",Sat Sep 29 21:30:12 +0000 2018,0.0,0.0,1.0,0.0,4
The New York Times,"In Opinion

Op-Ed contributor Rebecca Traister writes, ""This political moment has provoked a period in which more a… https://t.co/2bLeiEnY5c",Sat Sep 29 21:15:06 +0000 2018,-0.2732,0.0,0.89,0.11,5
The New York Times,The clock has begun ticking on the one-week FBI investigation into sexual misconduct allegations made against Brett… https://t.co/2iTIWCs99o,Sat Sep 29 21:00:09 +0000 2018,0.0,0.0,1.0,0.0,6
The New York Times,A 2016 law in France penalized paying for sex instead of selling it. But some prostitutes say that law puts them in… https://t.co/Cr8QXhubCD,Sat Sep 29 20:45:01 +0000 2018,0.0,0.0,1.0,0.0,7
The New York Times,"After 45 years, more than 1,000 fights and some of the most lucrative and controversial matches of all time, HBO is… https://t.co/4mMsRAGgP2",Sat Sep 29 20:31:08 +0000 2018,-0.6159,0.0,0.799,0.201,8
The New York Times,"""Rarely has the reputation of a leader fallen so far, so fast."" Aung San Suu Kyi: Nobel laureate, democracy icon an… https://t.co/mZsqBBfYGG",Sat Sep 29 20:15:06 +0000 2018,-0.3612,0.0,0.889,0.111,9
The New York Times,Golf Digest and college students helped free a man wrongly convicted of murder. Here's the week in good news. https://t.co/yzDgXavDaQ,Sat Sep 29 20:02:02 +0000 2018,0.128,0.23,0.595,0.175,10
The New York Times,"A Sloan Kettering executive will give up his $1.4 million stake in a biotech start-up, as the hospital re-examines… https://t.co/0yV9ZY68y7",Sat Sep 29 20:00:03 +0000 2018,0.0,0.0,1.0,0.0,11
The New York Times,Text messages that were supposed to warn Indonesians of a possible tsunami were foiled when cellphone towers were d… https://t.co/A3nTUxRGuF,Sat Sep 29 19:45:07 +0000 2018,-0.1027,0.0,0.928,0.072,12
The New York Times,"He was always smiling, always laughing and running, like the average 4-year-old,” a neighbor said. “That’s why this… https://t.co/cZNILgbREW",Sat Sep 29 19:30:05 +0000 2018,0.8271,0.367,0.633,0.0,13
The New York Times,"In Opinion
Op-Ed contributor Sarah Hepola writes, ""I cannot know whether Judge Kavanaugh experienced a blackout. Bu… https://t.co/WYAFRRh0Mq",Sat Sep 29 19:17:11 +0000 2018,0.0,0.0,1.0,0.0,14
The New York Times,"Did you stay up to date this week? Find out with this week's news quiz.
https://t.co/RrFhnBzf7H",Sat Sep 29 19:00:14 +0000 2018,0.0,0.0,1.0,0.0,15
The New York Times,"The booming housing market is slowing down. Years of breakneck price increases have outpaced wages, and buyers have… https://t.co/L4av1FXzA9",Sat Sep 29 18:55:04 +0000 2018,0.0,0.0,1.0,0.0,16
The New York Times,"With their indignant eruptions in the Senate, Brett Kavanaugh and Lindsey Graham took a page from President Trump's… https://t.co/Y6GaKJHoMP",Sat Sep 29 18:40:01 +0000 2018,-0.4215,0.0,0.859,0.141,17
The New York Times,RT @nytimesbusiness: The White House Council of Economic Advisers calculates that increasingly generous paid leave benefits mean that the a…,Sat Sep 29 18:25:05 +0000 2018,0.6908,0.245,0.705,0.05,18
The New York Times,"Organizers have announced a date for the 2019 Women's March, which will be held in Washington with sister demonstra… https://t.co/6b1sZxT5RE",Sat Sep 29 18:10:05 +0000 2018,0.0,0.0,1.0,0.0,19
The New York Times,The invisible recession: A major economic event in 2016 escaped much public notice. But its impact was huge. https://t.co/HkKRiSBiOw,Sat Sep 29 17:55:03 +0000 2018,0.2617,0.141,0.767,0.091,20
The New York Times,"Our 52 Places Traveler visits the Italian Dolomites and finds mountains like a ""crowd of pious giants frozen in sto… https://t.co/w9KvaH0hgw",Sat Sep 29 17:43:26 +0000 2018,0.3612,0.116,0.884,0.0,21
The New York Times,Sign up to get the Race/Related newsletter by email https://t.co/j1V640Odl3,Sat Sep 29 17:25:56 +0000 2018,0.0,0.0,1.0,0.0,22
The New York Times,"""Black women’s feminist contributions are very often erased,"" the novelist Tayari Jones observed. But their influen… https://t.co/CG1Gty3FJw",Sat Sep 29 17:25:09 +0000 2018,0.0,0.0,1.0,0.0,23
The New York Times,"At this very moment, The Upshot and Siena College pollsters are making phone calls across America. You call follow… https://t.co/FEh7w3EIsH",Sat Sep 29 17:11:05 +0000 2018,0.0,0.0,1.0,0.0,24
The New York Times,"Christine Blasey Ford's composed, but wrenching, testimony was ""a stark reminder of the gender dynamics, and mental… https://t.co/QRAo9fYkb6",Sat Sep 29 16:55:01 +0000 2018,0.3919,0.135,0.865,0.0,25
The New York Times,A sleepless night and pressure from all sides: Inside the 24 hours that led Senator Jeff Flake to call to investiga… https://t.co/cnfYEQkQcE,Sat Sep 29 16:40:07 +0000 2018,-0.296,0.0,0.901,0.099,26
The New York Times,"RT @nytopinion: I never felt compelled to share my story before, because it is so common, because so many women have been through worse. Bu…",Sat Sep 29 16:20:03 +0000 2018,-0.2612,0.08,0.765,0.155,27
The New York Times,"Marty Balin, the founder, lead singer and songwriter for Jefferson Airplane and key member of Jefferson Starship, d… https://t.co/Soyr6U4eID",Sat Sep 29 16:05:08 +0000 2018,0.0,0.0,1.0,0.0,28
The New York Times,"Brett Kavanaugh’s testimony raised questions about his neutrality and temperament, threatening the already fragile… https://t.co/pyz4RGBCmF",Sat Sep 29 15:55:06 +0000 2018,-0.5267,0.0,0.805,0.195,29
The New York Times,"""I feel like it was a message being sent: 'Don’t be like Tara or you will end up like Tara,'"" one woman said of the… https://t.co/ZO6fAkjXHT",Sat Sep 29 15:40:05 +0000 2018,0.7579,0.254,0.746,0.0,30
The New York Times,The parents of this 6-year-old boy believed his speech difficulties were due to developmental delays. Then a dentis… https://t.co/ag4Kk6ekJ5,Sat Sep 29 15:25:05 +0000 2018,-0.296,0.0,0.885,0.115,31
The New York Times,"In a unanimous vote, Canadian lawmakers move to strip Daw Aung San Suu Kyi of her honorary citizenship https://t.co/KBI7JlUI2h",Sat Sep 29 15:12:04 +0000 2018,0.34,0.124,0.876,0.0,32
The New York Times,"Christine Blasey Ford’s searing testimony before the Senate Judiciary Committee, and Brett Kavanaugh’s furious resp… https://t.co/UjbN3YWdSi",Sat Sep 29 14:55:06 +0000 2018,-0.5719,0.0,0.802,0.198,33
The New York Times,"RT @NYTScience: “If you are too upset, you are crazy. If you are not upset enough, people don’t believe you were raped. So you have to be j…",Sat Sep 29 14:41:54 +0000 2018,-0.9042,0.0,0.663,0.337,34
The New York Times,"""They played football, they joined a fraternity, they drank and partied, and it's just part of Americana: That's ho… https://t.co/EG27RVgRnK",Sat Sep 29 14:25:05 +0000 2018,0.5859,0.22,0.78,0.0,35
The New York Times,"""The Simpsons"" is turning 30, and the Simpsons haven't aged a day. But they have evolved, as the culture has with t… https://t.co/ma5XF4aF1G",Sat Sep 29 14:10:08 +0000 2018,0.0,0.0,1.0,0.0,36
The New York Times,"California Republican Rep. Duncan Hunter, himself indicted for misuse of campaign funds, launches ad suggesting his… https://t.co/poEJN8D4dP",Sat Sep 29 14:05:05 +0000 2018,0.0,0.0,1.0,0.0,37
The New York Times,Here are 3 things an FBI investigation into Christine Blasey Ford's allegations against Kavanaugh could clear up. https://t.co/pYa7vXEijl,Sat Sep 29 13:50:04 +0000 2018,0.3818,0.14,0.86,0.0,38
The New York Times,"An earthquake and tsunami in Indonesia has killed nearly 400 people in one city alone, and the death toll could ris… https://t.co/McBorQCrn7",Sat Sep 29 13:36:20 +0000 2018,-0.886,0.0,0.646,0.354,39
The New York Times,"Today, be kind to yourself
https://t.co/t4zSIkZ2bA",Sat Sep 29 13:31:53 +0000 2018,0.5267,0.405,0.595,0.0,40
The New York Times,"Recently widowed, they each joined a college program designed to keep older adults active and social. There, they f… https://t.co/yZYzPPfzs4",Sat Sep 29 13:15:06 +0000 2018,-0.1027,0.118,0.746,0.136,41
The New York Times,"The Times fact-checked Brett Kavanaugh's hearing testimony about his drinking habits and whether friends had ""refut… https://t.co/5iwyo3W7fK",Sat Sep 29 13:06:49 +0000 2018,0.4767,0.162,0.838,0.0,42
The New York Times,"International readers from South Africa to Scotland told us that they watched the Kavanaugh hearing: ""I don’t think… https://t.co/fSnOcku47s",Sat Sep 29 13:02:07 +0000 2018,0.0,0.0,1.0,0.0,43
The New York Times,"Modern Love: ""I didn’t meet my girlfriend, Jessica, until 12 years after our daughter, Alice, was born. Let me expl… https://t.co/RK6UxTnkIo",Sat Sep 29 12:42:06 +0000 2018,0.6369,0.174,0.826,0.0,44
The New York Times,Scraps of a former NFL lineman’s diary found after his death offer a painful glimpse of a football player losing hi… https://t.co/dCXMjYGPjF,Sat Sep 29 12:22:04 +0000 2018,-0.8555,0.0,0.63,0.37,45
The New York Times,"How the FBI will investigate the Kavanaugh accusations
https://t.co/qAgTITm5RS",Sat Sep 29 12:02:02 +0000 2018,-0.3182,0.0,0.777,0.223,46
The New York Times,Facebook said that attackers exploited a weakness that enabled them to hijack the accounts of nearly 50 million use… https://t.co/07YBUT2bjk,Sat Sep 29 11:42:04 +0000 2018,-0.8591,0.0,0.627,0.373,47
The New York Times,"RT @nytopinion: Kavanaugh's performance on Thursday was right out of Norman Rockwell with a touch of ""Mad Men,"" writes @NYTimesCohen https:…",Sat Sep 29 11:22:01 +0000 2018,-0.4939,0.0,0.856,0.144,48
The New York Times,"Kids’ brainpower tied to exercise, sleep and limited screen time https://t.co/VfNqmeCgFt",Sat Sep 29 11:02:06 +0000 2018,-0.2263,0.0,0.84,0.16,49
The New York Times,"RT @nytrealestate: There's a reason why they call it ""staging a house"" - when you put your house on the market, it's not a place to live an…",Sat Sep 29 10:32:01 +0000 2018,0.0,0.0,1.0,0.0,50
The New York Times,"The Week in Good News: A Medical Breakthrough, a Sound Journey, Robyn https://t.co/KCUDQUwzUr",Sat Sep 29 10:22:34 +0000 2018,0.4404,0.225,0.775,0.0,51
The New York Times,Page to Screen: What to Read Before Heading to Movie Theaters This Fall https://t.co/FAqizfH6yk,Sat Sep 29 10:15:34 +0000 2018,0.0,0.0,1.0,0.0,52
The New York Times,"Chicken francese, sometimes called chicken French, is one of those rare restaurant dishes that's truly easy to cook… https://t.co/6dkng0Ttao",Sat Sep 29 10:05:34 +0000 2018,0.7003,0.254,0.746,0.0,53
The New York Times,Having all the right cholesterol numbers and staying active is no guarantee your heart is in great shape https://t.co/zGk7vB2zM4,Sat Sep 29 09:48:10 +0000 2018,0.765,0.338,0.577,0.085,54
The New York Times,"RT @RorySmith: A curious quote here, a bad result there, a slightly dodgy WiFi connection: it doesn’t take much to send Man Utd over the ed…",Sat Sep 29 09:32:05 +0000 2018,-0.4228,0.084,0.73,0.186,55
The New York Times,This one-pan shrimp enchiladas verde recipe is as simple to make as it is tasty https://t.co/Lmw7eO1XAA https://t.co/Je0c16XmFx,Sat Sep 29 09:09:36 +0000 2018,0.0,0.0,1.0,0.0,56
The New York Times,The New Birds and Bees: Teaching Kids About Boundaries and Consent https://t.co/mVrenFA8HP,Sat Sep 29 08:52:09 +0000 2018,0.2263,0.147,0.853,0.0,57
The New York Times,"“I don’t know who got a bigger fright: the seal, me or the octopus” https://t.co/gxayw44IQq",Sat Sep 29 08:49:55 +0000 2018,-0.3818,0.0,0.833,0.167,58
The New York Times,RT @nytimesworld: Seven men arrested in the Netherlands were arrested on charges of planning to attack a mass event with AK-47s and bomb be…,Sat Sep 29 08:32:01 +0000 2018,-0.9274,0.0,0.552,0.448,59
The New York Times,McKinsey &amp; Company is advising the Puerto Rican government on a financial overhaul to lighten its crippling debts.… https://t.co/E1uRYpKeLb,Sat Sep 29 08:05:21 +0000 2018,0.0,0.0,1.0,0.0,60
The New York Times,Breaking News: Nearly 400 people were killed when an earthquake and a tsunami struck the Indonesian island of Sulaw… https://t.co/4pQUmpMggT,Sat Sep 29 08:04:42 +0000 2018,-0.7579,0.0,0.723,0.277,61
The New York Times,A program intended to wipe away the student loans of qualifying public servants rejected more than 99% of those who… https://t.co/06as1CWjkT,Sat Sep 29 07:48:16 +0000 2018,-0.5106,0.0,0.852,0.148,62
The New York Times,RT @comradewong: 1. Secretary of State Mike Pompeo made a surprise announcement on the closing of the Basra consulate. Cited security reaso…,Sat Sep 29 07:32:00 +0000 2018,0.5423,0.191,0.809,0.0,63
The New York Times,A Prostitute Was Killed in France. Is a New Law Partly to Blame? https://t.co/bmp3PFRMJz,Sat Sep 29 07:28:43 +0000 2018,-0.7665,0.0,0.602,0.398,64
The New York Times,"In case you're listening to Robyn's new song, ""Honey,"" on repeat...  https://t.co/JG85JYu0RX",Sat Sep 29 07:06:16 +0000 2018,0.0,0.0,1.0,0.0,65
The New York Times,Scientists reported the first discovery of all-female termite societies — researchers did not find a single male https://t.co/wSUj2xJy05,Sat Sep 29 06:50:05 +0000 2018,0.0,0.0,1.0,0.0,66
The New York Times,"RT @HernandezJavier: The young activists are model students &amp; ardent communists, singing socialist anthems and quoting Mao. But China's lea…",Sat Sep 29 06:32:06 +0000 2018,0.2617,0.097,0.903,0.0,67
The New York Times,"Lady Gaga and Bradley Cooper are in the sha-ha-sha-hallow, and Lil Wayne's long-delayed album is here. Here's the w… https://t.co/PKWMDlw9Cw",Sat Sep 29 06:15:52 +0000 2018,0.0,0.0,1.0,0.0,68
The New York Times,Good science means publishing negative results. It doesn't happen nearly enough. https://t.co/bDl1g2jQTG,Sat Sep 29 05:59:31 +0000 2018,-0.2023,0.175,0.602,0.223,69
The New York Times,RT @NYTScience: Research into these termite colonies in Japan is the first to demonstrate that males can be discarded from advanced societi…,Sat Sep 29 05:42:03 +0000 2018,-0.1027,0.082,0.82,0.098,70
The New York Times,"Social Security faces a projected shortfall in about 16 years, when benefits would be cut by roughly 20%. Lawmakers… https://t.co/2NMThx4CH0",Sat Sep 29 05:22:06 +0000 2018,0.4404,0.216,0.693,0.091,71
The New York Times,"In a world that relentlessly enforces limits, the love of a pet is a refuge for unconstrained emotion, especially f… https://t.co/9EUUOR1Mgl",Sat Sep 29 05:02:02 +0000 2018,0.6369,0.198,0.802,0.0,72
The New York Times,"A tsunami kills dozens in Indonesia, and an aid worker fears the toll will rise: “I’m worried about people who migh… https://t.co/f6YPK34FKh",Sat Sep 29 04:42:05 +0000 2018,-0.8176,0.0,0.679,0.321,73
The New York Times,"By the time it closes, it will be the 25th-longest-running Broadway production in history https://t.co/W6UiJdZAFn",Sat Sep 29 04:21:03 +0000 2018,0.0,0.0,1.0,0.0,74
The New York Times,"Marty Balin, a Founder of Jefferson Airplane, Dies at 76 https://t.co/IEviiYSSJb",Sat Sep 29 04:16:58 +0000 2018,0.0,0.0,1.0,0.0,75
The New York Times,"RT @nytpolitics: Representative Duncan Hunter has released a startling attack against his Democratic challenger, suggesting that he is an I…",Sat Sep 29 04:02:01 +0000 2018,-0.3182,0.128,0.731,0.142,76
The New York Times,"While many NASA astronauts have auctioned off items decades ago, “Neil Armstrong never did that,” an auction offici… https://t.co/eaErJ25Fx2",Sat Sep 29 03:47:06 +0000 2018,0.0,0.0,1.0,0.0,77
The New York Times,"RT @mmcintire: NEW: “What emerges is the image of a skilled lawyer who, when pressed on difficult subjects, sometimes crafted responses tha…",Sat Sep 29 03:32:02 +0000 2018,-0.3612,0.0,0.889,0.111,78
The New York Times,"International readers from South Africa to Scotland told us that they watched the Kavanaugh hearing: ""I don’t think… https://t.co/vPeubxVAx2",Sat Sep 29 03:17:05 +0000 2018,0.0,0.0,1.0,0.0,79
The New York Times,RT @dgelles: NEW: The story behind the lawsuit with details of the proposed settlement that Elon rejected. w ⁦@MattGoldstein26⁩ ⁦@FlitterOn…,Sat Sep 29 03:02:02 +0000 2018,-0.6369,0.0,0.766,0.234,80
The New York Times,The Yankees have clinched home-field advantage for Wednesday’s American League wild-card playoff game against the O… https://t.co/UGsXFGC2KD,Sat Sep 29 02:45:07 +0000 2018,0.25,0.111,0.889,0.0,81
The New York Times,"How the FBI will investigate the Kavanaugh accusations
https://t.co/Ak24Cp4Ppz",Sat Sep 29 02:32:03 +0000 2018,-0.3182,0.0,0.777,0.223,82
The New York Times,"RT @nytgraphics: The Senate testimony of Christine Blasey Ford and Judge Brett M. Kavanaugh, the man she alleges assaulted her while they w…",Sat Sep 29 02:17:02 +0000 2018,-0.5267,0.0,0.866,0.134,83
The New York Times,"In case you're listening to Robyn's new song, ""Honey,"" on repeat...  https://t.co/HtBIfytqh8",Sat Sep 29 02:02:03 +0000 2018,0.0,0.0,1.0,0.0,84
The New York Times,A sleepless night and pressure from all sides: Inside the 24 hours that led Senator Jeff Flake to call to investiga… https://t.co/HzGlZScKGU,Sat Sep 29 01:47:47 +0000 2018,-0.296,0.0,0.901,0.099,85
The New York Times,Anita Hill had several messages for Christine Blasey Ford: “Be authentic and do what feels right to you” https://t.co/gIYTDWE6VQ,Sat Sep 29 01:32:04 +0000 2018,0.0,0.0,1.0,0.0,86
The New York Times,"RT @nytopinion: Senate Republicans might note, with a little humility, that subsequent reporting has pretty much confirmed that Anita Hill…",Sat Sep 29 01:17:02 +0000 2018,0.4939,0.151,0.849,0.0,87
The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/TbxHJzojC5,Sat Sep 29 01:02:06 +0000 2018,0.0,0.0,1.0,0.0,88
The New York Times,Cher's album of Abba covers is finally here. She told us she actually wasn’t a big fan of Abba in the ’70s. https://t.co/zbSmPZ80Wd,Sat Sep 29 00:47:04 +0000 2018,0.3182,0.099,0.901,0.0,89
The New York Times,Get our On Politics newsletter delivered to your inbox. Sign up here: https://t.co/rcoPNR5UI7,Sat Sep 29 00:41:00 +0000 2018,0.0,0.0,1.0,0.0,90
The New York Times,"Nearly 1,600 readers wrote to express their opinion about the Kavanaugh hearing. We got notes from as far as Austra… https://t.co/8Qlyfo8j7q",Sat Sep 29 00:32:04 +0000 2018,0.0,0.0,1.0,0.0,91
The New York Times,"RT @ByJamesWagner: The Mets have done a lot more losing than winning in their history. Yet somehow, and despite the time differences, they…",Sat Sep 29 00:17:07 +0000 2018,0.1952,0.138,0.753,0.109,92
The New York Times,"In a unanimous vote, Canadian lawmakers move to strip Daw Aung San Suu Kyi of her honorary citizenship https://t.co/Cyq2QnGkZs",Sat Sep 29 00:02:07 +0000 2018,0.34,0.124,0.876,0.0,93
The New York Times,"""The Simpsons"" starts its 30th season this weekend. We took a look at how the series and its place in TV comedy hav… https://t.co/jJkV6EpoSR",Fri Sep 28 23:47:07 +0000 2018,0.3612,0.102,0.898,0.0,94
The New York Times,Scraps of a former NFL lineman’s diary found after his death offer a painful glimpse of a football player losing hi… https://t.co/0esK6SNmHS,Fri Sep 28 23:32:05 +0000 2018,-0.8555,0.0,0.63,0.37,95
The New York Times,"RT @dagnysalas: Your one stop for @nytimes links on Brett Kavanaugh, Christine Blasey Ford, the other accusations, the fallout, what's next…",Fri Sep 28 23:17:05 +0000 2018,-0.5423,0.0,0.809,0.191,96
The New York Times,Evening Briefing: Here's what you need to know at the end of the day https://t.co/MuyyIkGSdj,Fri Sep 28 23:02:06 +0000 2018,0.0,0.0,1.0,0.0,97
The New York Times,"RT @MikeIsaac: one last nugget, which will go in our final story once updated later today: 

Mark Zuckerberg and Sheryl Sandberg's Facebook…",Fri Sep 28 22:47:05 +0000 2018,0.0,0.0,1.0,0.0,98
The New York Times,"The DeSantis campaign did not deny being behind the text messages, which appeared to target voters with Jewish last… https://t.co/6tKxB1FMfG",Fri Sep 28 22:32:02 +0000 2018,0.2584,0.097,0.903,0.0,99
The New York Times,"Mark Judge, who has been named by 2 women as being a key witness to sexual misconduct by Brett Kavanaugh, said that… https://t.co/bhVh7UQoaN",Fri Sep 28 22:17:05 +0000 2018,0.0,0.0,1.0,0.0,100
